ID	root2tip_variance	tree_legnth	spTr_bipartition	sap	Ixonanthes	Galearia	Drypetes	Euphorb	ER	outgroup	total
206.inclade1.ortho1.tre	3.56223	10.4366	0.170731707	2	0	0	1	2	2	2	9
2060.inclade1.ortho1.tre	0.0090602	3.25587	0.170731707	1	0	0	1	2	2	2	8
2069.inclade1.ortho1.tre	0.00574696	3.54265	0.414634146	3	0	0	1	2	2	2	10
2082.inclade1.ortho1.tre	0.0478135	5.32325	0.268292683	4	0	0	1	2	2	2	11
2085.inclade1.ortho1.tre	0.0329181	4.7919	0.170731707	4	0	0	1	2	2	2	11
2092.inclade1.ortho1.tre	0.0134548	3.34773	0.170731707	2	0	0	1	2	2	2	9
2120.inclade1.ortho1.tre	0.0543591	6.67114	0.268292683	3	0	0	1	2	2	2	10
213.inclade1.ortho1.tre	0.00424387	3.16135	0.170731707	3	0	0	1	2	2	2	10
2142.inclade1.ortho1.tre	0.0136639	4.80667	0.317073171	4	0	0	1	2	2	2	11
2150.inclade1.ortho1.tre	0.00457623	3.91499	0.365853659	3	0	0	1	2	2	2	10
2162.inclade1.ortho1.tre	0.014885	5.75592	0.365853659	4	0	0	1	2	2	2	11
2166.inclade1.ortho1.tre	0.789062	8.23069	0.317073171	3	0	0	1	2	2	2	10
2175.inclade1.ortho1.tre	0.0112431	4.1379	0.146341463	2	0	0	1	2	2	2	9
2191.inclade1.ortho1.tre	0.0157167	5.93339	0.268292683	3	0	0	1	2	2	2	10
2194.inclade1.ortho1.tre	0.0132738	3.97849	0.390243902	3	0	0	1	2	2	2	10
2208.inclade1.ortho1.tre	0.00255995	2.49114	0.365853659	4	0	0	1	2	2	2	11
2223.inclade1.ortho1.tre	0.0169635	3.7333	0.341463415	3	0	0	1	2	2	2	10
2225.inclade1.ortho1.tre	0.0288723	4.06356	0.414634146	4	0	0	1	2	2	2	11
2227.inclade1.ortho1.tre	0.0213033	4.423	0.43902439	4	0	0	1	2	2	2	11
2236.inclade1.ortho1.tre	0.00858176	4.27776	0.365853659	4	0	0	1	2	2	2	11
2241.inclade1.ortho1.tre	0.0111392	3.85271	0.292682927	2	0	0	1	2	2	2	9
2251.inclade1.ortho1.tre	0.0147267	3.66994	0.268292683	3	0	0	1	2	2	2	10
2253.inclade1.ortho1.tre	0.027655	5.05852	0.292682927	3	0	0	1	2	2	2	10
2258.inclade1.ortho1.tre	0.0119628	3.88743	0.317073171	4	0	0	1	2	2	2	11
2269.inclade1.ortho1.tre	0.0445676	8.14264	0.268292683	2	0	0	1	2	2	2	9
2280.inclade1.ortho1.tre	0.0121396	4.71407	0.268292683	4	0	0	1	2	2	2	11
2281.inclade1.ortho1.tre	0.0135025	4.75744	0.414634146	4	0	0	1	2	2	2	11
2288.inclade1.ortho1.tre	0.00963574	3.49317	0.390243902	3	0	0	1	2	2	2	10
2304.inclade1.ortho1.tre	0.0101932	4.57351	0.243902439	4	0	0	1	2	2	2	11
2324.inclade1.ortho1.tre	0.00837971	3.96801	0.365853659	4	0	0	1	2	2	2	11
2331.inclade1.ortho1.tre	0.0203428	4.57246	0.195121951	4	0	0	1	2	2	2	11
2343.inclade1.ortho1.tre	0.0103692	4.73567	0.170731707	3	0	0	1	2	2	2	10
2346.inclade1.ortho1.tre	0.00520529	2.87956	0.268292683	4	0	0	1	2	2	2	11
235.inclade1.ortho1.tre	0.0122066	4.18278	0.243902439	3	0	0	1	2	2	2	10
238.inclade1.ortho1.tre	0.0159258	3.79432	0.170731707	2	0	0	1	2	2	2	9
2381.inclade1.ortho1.tre	0.00486505	5.03188	0.487804878	2	0	0	1	2	2	2	9
2394.inclade1.ortho1.tre	0.00923361	5.46229	0.341463415	4	0	0	1	2	2	2	11
2404.inclade1.ortho1.tre	0.0236656	5.72466	0.292682927	4	0	0	1	2	2	2	11
2409.inclade1.ortho1.tre	0.0137629	4.97337	0.390243902	4	0	0	1	2	2	2	11
2410.inclade1.ortho1.tre	0.0184998	5.65117	0.463414634	4	0	0	1	2	2	2	11
2419.inclade1.ortho1.tre	0.0031206	2.72871	0.219512195	4	0	0	1	2	2	2	11
2427.inclade1.ortho1.tre	0.060294	6.70797	0.43902439	4	0	0	1	2	2	2	11
2430.inclade1.ortho1.tre	0.827149	10.148	0.243902439	3	0	0	1	2	2	2	10
2438.inclade1.ortho1.tre	0.0277349	5.41712	0.365853659	3	0	0	1	2	2	2	10
2454.inclade1.ortho1.tre	0.0450559	6.8027	0.390243902	3	0	0	1	2	2	2	10
2461.inclade1.ortho1.tre	0.0102031	3.66218	0.292682927	3	0	0	1	2	2	2	10
247.inclade1.ortho1.tre	0.0158679	3.87954	0.219512195	2	0	0	1	2	2	2	9
2473.inclade1.ortho1.tre	0.00557129	4.87231	0.414634146	1	0	0	1	2	2	2	8
2479.inclade1.ortho1.tre	0.00921117	5.84373	0.390243902	3	0	0	1	2	2	2	10
2486.inclade1.ortho1.tre	0.0290278	6.57513	0.512195122	4	0	0	1	2	2	2	11
2487.inclade1.ortho1.tre	0.0194063	4.91242	0.365853659	4	0	0	1	2	2	2	11
2494.inclade1.ortho1.tre	0.0474289	7.22103	0.341463415	4	0	0	1	2	2	2	11
2497.inclade1.ortho1.tre	0.012233	4.48872	0.43902439	4	0	0	1	2	2	2	11
2500.inclade1.ortho1.tre	0.01655	4.44184	0.317073171	4	0	0	1	2	2	2	11
2524.inclade1.ortho1.tre	0.00451278	3.42748	0.292682927	4	0	0	1	2	2	2	11
2580.inclade1.ortho1.tre	0.0150402	5.54715	0.487804878	4	0	0	1	2	2	2	11
2584.inclade1.ortho1.tre	0.0157511	4.69021	0.487804878	4	0	0	1	2	2	2	11
2589.inclade1.ortho1.tre	0.0115881	3.85866	0.317073171	3	0	0	1	2	2	2	10
2601.inclade1.ortho1.tre	0.0155414	4.02544	0.341463415	2	0	0	1	2	2	2	9
2621.inclade1.ortho1.tre	0.0949647	7.03449	0.414634146	4	0	0	1	2	2	2	11
2628.inclade1.ortho1.tre	0.00854776	4.54064	0.195121951	4	0	0	1	2	2	2	11
2630.inclade1.ortho1.tre	0.0212598	4.93823	0.463414634	4	0	0	1	2	2	2	11
2642.inclade1.ortho1.tre	0.022018	5.27617	0.317073171	1	0	0	1	2	2	2	8
2664.inclade1.ortho1.tre	0.0411925	6.15036	0.414634146	4	0	0	1	2	2	2	11
2667.inclade1.ortho1.tre	0.0502718	4.86221	0.292682927	3	0	0	1	2	2	2	10
2692.inclade1.ortho1.tre	0.0223063	4.99714	0.414634146	4	0	0	1	2	2	2	11
2754.inclade1.ortho1.tre	0.00838181	4.1496	0.317073171	2	0	0	1	2	2	2	9
2761.inclade1.ortho1.tre	0.00198296	2.82269	0.292682927	3	0	0	1	2	2	2	10
2767.inclade1.ortho1.tre	0.0131368	3.99359	0.585365854	4	0	0	1	2	2	2	11
2770.inclade1.ortho1.tre	0.0132937	4.90425	0.365853659	3	0	0	1	2	2	2	10
2771.inclade1.ortho1.tre	0.0173625	5.33561	0.609756098	4	0	0	1	2	2	2	11
2778.inclade1.ortho1.tre	0.00900411	3.7479	0.43902439	4	0	0	1	2	2	2	11
278.inclade1.ortho1.tre	0.0181827	3.73309	0.219512195	4	0	0	1	2	2	2	11
2782.inclade1.ortho1.tre	0.00556755	4.83228	0.390243902	3	0	0	1	2	2	2	10
28.inclade1.ortho1.tre	0.00710945	4.08074	0.292682927	4	0	0	1	2	2	2	11
2812.inclade1.ortho1.tre	0.0209127	5.95754	0.317073171	3	0	0	1	2	2	2	10
2826.inclade1.ortho1.tre	0.00442877	4.10354	0.365853659	4	0	0	1	2	2	2	11
2872.inclade1.ortho1.tre	0.00472638	3.54388	0.317073171	4	0	0	1	2	2	2	11
2876.inclade1.ortho1.tre	0.00573019	4.17338	0.414634146	2	0	0	1	2	2	2	9
292.inclade1.ortho1.tre	0.0135636	4.89738	0.268292683	4	0	0	1	2	2	2	11
2954.inclade1.ortho1.tre	0.0119005	6.49791	0.317073171	4	0	0	1	2	2	2	11
3033.inclade1.ortho1.tre	0.00935682	3.49014	0.365853659	3	0	0	1	2	2	2	10
3059.inclade1.ortho1.tre	0.0191141	3.76009	0.268292683	2	0	0	1	2	2	2	9
321.inclade1.ortho1.tre	0.0215813	3.76691	0.243902439	4	0	0	1	2	2	2	11
331.inclade1.ortho1.tre	0.0248303	5.64519	0.170731707	4	0	0	1	2	2	2	11
344.inclade1.ortho1.tre	0.0147622	4.93346	0.268292683	3	0	0	1	2	2	2	10
388.inclade1.ortho1.tre	0.0132783	5.98038	0.195121951	4	0	0	1	2	2	2	11
400.inclade1.ortho1.tre	0.0177909	4.6309	0.219512195	4	0	0	1	2	2	2	11
403.inclade1.ortho1.tre	0.0150851	5.39539	0.243902439	4	0	0	1	2	2	2	11
428.inclade1.ortho1.tre	0.021672	5.09037	0.219512195	4	0	0	1	2	2	2	11
449.inclade1.ortho1.tre	0.00809181	3.20762	0.219512195	4	0	0	1	2	2	2	11
450.inclade1.ortho1.tre	0.0169957	5.11024	0.219512195	4	0	0	1	2	2	2	11
478.inclade1.ortho1.tre	0.00861331	2.69638	0.219512195	4	0	0	1	2	2	2	11
495.inclade1.ortho1.tre	0.00905156	3.30407	0.146341463	3	0	0	1	2	2	2	10
514.inclade1.ortho1.tre	0.0150136	3.4975	0.219512195	4	0	0	1	2	2	2	11
523.inclade1.ortho1.tre	0.0308463	4.76028	0.12195122	3	0	0	1	2	2	2	10
529.inclade1.ortho1.tre	0.0220041	4.48743	0.170731707	3	0	0	1	2	2	2	10
53.inclade1.ortho1.tre	0.0250096	4.32275	0.195121951	4	0	0	1	2	2	2	11
549.inclade1.ortho1.tre	0.0184223	4.94145	0.243902439	3	0	0	1	2	2	2	10
558.inclade1.ortho1.tre	0.00576453	1.76741	0.170731707	3	0	0	1	2	2	2	10
603.inclade1.ortho1.tre	0.00678471	4.51552	0.170731707	4	0	0	1	2	2	2	11
626.inclade1.ortho1.tre	0.00888107	5.12635	0.292682927	1	0	0	1	2	2	2	8
648.inclade1.ortho1.tre	0.0111708	3.75296	0.195121951	3	0	0	1	2	2	2	10
653.inclade1.ortho1.tre	0.0261515	3.77735	0.219512195	4	0	0	1	2	2	2	11
663.inclade1.ortho1.tre	0.0108308	5.29135	0.317073171	4	0	0	1	2	2	2	11
694.inclade1.ortho1.tre	0.0108868	4.66311	0.341463415	4	0	0	1	2	2	2	11
699.inclade1.ortho1.tre	0.00499857	2.97188	0.195121951	3	0	0	1	2	2	2	10
703.inclade1.ortho1.tre	0.0372512	5.15723	0.170731707	1	0	0	1	2	2	2	8
704.inclade1.ortho1.tre	0.0244852	6.74811	0.243902439	4	0	0	1	2	2	2	11
728.inclade1.ortho1.tre	3.34677	13.841	0.268292683	3	0	0	1	2	2	2	10
779.inclade1.ortho1.tre	0.0150244	4.94516	0.170731707	4	0	0	1	2	2	2	11
794.inclade1.ortho1.tre	0.00842585	4.23465	0.170731707	1	0	0	1	2	2	2	8
812.inclade1.ortho1.tre	0.0143816	5.29576	0.243902439	4	0	0	1	2	2	2	11
825.inclade1.ortho1.tre	0.00660799	4.23425	0.243902439	4	0	0	1	2	2	2	11
840.inclade1.ortho1.tre	0.00995619	5.12841	0.243902439	3	0	0	1	2	2	2	10
845.inclade1.ortho1.tre	0.00403083	3.36327	0.268292683	4	0	0	1	2	2	2	11
850.inclade1.ortho1.tre	0.0177582	5.34522	0.365853659	4	0	0	1	2	2	2	11
851.inclade1.ortho1.tre	0.0122722	3.88599	0.243902439	4	0	0	1	2	2	2	11
856.inclade1.ortho1.tre	0.010723	3.10647	0.268292683	4	0	0	1	2	2	2	11
860.inclade1.ortho1.tre	0.0135462	4.1	0.292682927	3	0	0	1	2	2	2	10
874.inclade1.ortho1.tre	0.0077128	3.76652	0.219512195	4	0	0	1	2	2	2	11
878.inclade1.ortho1.tre	0.0108068	4.93224	0.268292683	1	0	0	1	2	2	2	8
891.inclade1.ortho1.tre	0.0193308	3.57813	0.268292683	3	0	0	1	2	2	2	10
892.inclade1.ortho1.tre	0.00615556	3.83621	0.317073171	3	0	0	1	2	2	2	10
893.inclade1.ortho1.tre	0.00825637	4.26409	0.268292683	2	0	0	1	2	2	2	9
897.inclade1.ortho1.tre	0.018015	4.1115	0.292682927	3	0	0	1	2	2	2	10
900.inclade1.ortho1.tre	0.00481795	3.05847	0.219512195	3	0	0	1	2	2	2	10
901.inclade1.ortho1.tre	0.0484966	5.56722	0.317073171	3	0	0	1	2	2	2	10
922.inclade1.ortho1.tre	0.0110171	4.17187	0.219512195	4	0	0	1	2	2	2	11
926.inclade1.ortho1.tre	0.0200181	5.16285	0.292682927	4	0	0	1	2	2	2	11
946.inclade1.ortho1.tre	0.0203006	3.13634	0.292682927	4	0	0	1	2	2	2	11
956.inclade1.ortho1.tre	0.00723133	2.7246	0.243902439	4	0	0	1	2	2	2	11
983.inclade1.ortho1.tre	0.0104267	3.70652	0.243902439	4	0	0	1	2	2	2	11
985.inclade1.ortho1.tre	0.0077208	2.51999	0.219512195	3	0	0	1	2	2	2	10
987.inclade1.ortho1.tre	0.0153931	3.72271	0.292682927	4	0	0	1	2	2	2	11
1051.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
1057.inclade1.ortho1.tre	0.170731707			3	0	0	1	2	2	2	10
1086.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
1089.inclade1.ortho1.tre	0.170731707			4	0	0	1	2	2	1	10
1113.inclade1.ortho1.tre	0.268292683			1	0	0	1	2	2	2	8
1123.inclade1.ortho1.tre	0.317073171			4	0	0	1	2	2	1	10
1128.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	2	10
1137.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	2	10
1145.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
1146.inclade1.ortho1.tre	0.170731707			4	0	0	1	2	2	2	11
1160.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	2	11
1164.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	2	10
1171.inclade1.ortho1.tre	0.195121951			4	0	0	1	2	2	2	11
1174.inclade1.ortho1.tre	0.292682927			3	0	0	1	2	2	1	9
1176.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	2	10
1177.inclade1.ortho1.tre	0.195121951			3	0	0	1	2	2	2	10
1185.inclade1.ortho1.tre	0.146341463			3	0	0	1	2	2	2	10
1211.inclade1.ortho1.tre	0.292682927			3	0	0	1	2	2	1	9
1224.inclade1.ortho1.tre	0.195121951			3	0	0	1	2	2	1	9
1251.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	1	10
1261.inclade1.ortho1.tre	0.243902439			3	0	0	1	2	2	2	10
1276.inclade1.ortho1.tre	0.268292683			4	0	0	1	2	2	2	11
1312.inclade1.ortho1.tre	0.146341463			1	0	0	1	2	2	2	8
1333.inclade1.ortho1.tre	0.195121951			4	0	0	1	2	2	2	11
1353.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	2	10
1361.inclade1.ortho1.tre	0.292682927			4	0	0	1	2	2	2	11
1368.inclade1.ortho1.tre	0.292682927			4	0	0	1	2	2	2	11
1391.inclade1.ortho1.tre	0.243902439			3	0	0	1	2	2	2	10
1395.inclade1.ortho1.tre	0.365853659			4	0	0	1	2	2	1	10
1416.inclade1.ortho1.tre	0.268292683			4	0	0	1	2	2	2	11
1417.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	2	11
1450.inclade1.ortho1.tre	0.292682927			3	0	0	1	2	2	2	10
1486.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	2	10
1491.inclade1.ortho1.tre	0.195121951			4	0	0	1	2	2	1	10
1498.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	2	10
1502.inclade1.ortho1.tre	0.146341463			3	0	0	1	2	2	2	10
1517.inclade1.ortho1.tre	0.317073171			3	0	0	1	2	2	2	10
1527.inclade1.ortho1.tre	0.243902439			3	0	0	1	2	2	2	10
1534.inclade1.ortho1.tre	0.341463415			4	0	0	1	2	2	1	10
1564.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	2	10
1583.inclade1.ortho1.tre	0.341463415			4	0	0	1	2	2	2	11
1599.inclade1.ortho1.tre	0.268292683			1	0	0	1	2	2	2	8
1637.inclade1.ortho1.tre	0.195121951			3	0	0	1	2	2	2	10
1643.inclade1.ortho1.tre	0.292682927			4	0	0	1	2	2	2	11
1660.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
1671.inclade1.ortho1.tre	0.341463415			4	0	0	1	2	2	2	11
1713.inclade1.ortho1.tre	0.268292683			1	0	0	1	2	2	2	8
172.inclade1.ortho1.tre	0.146341463			4	0	0	1	2	2	1	10
1722.inclade1.ortho1.tre	0.365853659			4	0	0	1	2	2	2	11
1733.inclade1.ortho1.tre	0.365853659			4	0	0	1	2	2	2	11
1743.inclade1.ortho1.tre	0.341463415			4	0	0	1	2	2	2	11
1745.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
1780.inclade1.ortho1.tre	0.292682927			3	0	0	1	2	2	2	10
1815.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	2	11
1837.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	1	9
1843.inclade1.ortho1.tre	0.317073171			4	0	0	1	2	2	2	11
1852.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	2	10
1879.inclade1.ortho1.tre	0.195121951			2	0	0	1	2	2	2	9
1895.inclade1.ortho1.tre	0.463414634			4	0	0	1	2	2	2	11
1967.inclade1.ortho1.tre	0.243902439			2	0	0	1	2	2	2	9
1969.inclade1.ortho1.tre	0.292682927			4	0	0	1	2	2	2	11
1996.inclade1.ortho1.tre	0.317073171			4	0	0	1	2	2	2	11
2016.inclade1.ortho1.tre	0.365853659			4	0	0	1	2	2	2	11
2047.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	2	11
2084.inclade1.ortho1.tre	0.317073171			4	0	0	1	2	2	2	11
2097.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	2	10
2145.inclade1.ortho1.tre	0.390243902			4	0	0	1	2	2	2	11
2197.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	1	9
2216.inclade1.ortho1.tre	0.317073171			4	0	0	1	2	2	2	11
2222.inclade1.ortho1.tre	0.146341463			3	0	0	1	2	2	2	10
2224.inclade1.ortho1.tre	0.463414634			4	0	0	1	2	2	2	11
2266.inclade1.ortho1.tre	0.317073171			4	0	0	1	2	2	1	10
2290.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	1	10
2299.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	2	11
2397.inclade1.ortho1.tre	0.317073171			3	0	0	1	2	2	2	10
2408.inclade1.ortho1.tre	0.390243902			4	0	0	1	2	2	2	11
2468.inclade1.ortho1.tre	0.195121951			3	0	0	1	2	2	2	10
2489.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	2	10
2492.inclade1.ortho1.tre	0.292682927			3	0	0	1	2	2	2	10
2496.inclade1.ortho1.tre	0.292682927			1	0	0	1	2	2	2	8
2640.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	1	9
2668.inclade1.ortho1.tre	0.268292683			3	0	0	1	2	2	2	10
2672.inclade1.ortho1.tre	0.292682927			4	0	0	1	2	2	2	11
2702.inclade1.ortho1.tre	0.170731707			3	0	0	1	2	2	1	9
274.inclade1.ortho1.tre	0.195121951			4	0	0	1	2	2	2	11
2762.inclade1.ortho1.tre	0.390243902			4	0	0	1	2	2	2	11
2775.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	2	11
2797.inclade1.ortho1.tre	0.365853659			4	0	0	1	2	2	1	10
2825.inclade1.ortho1.tre	0.243902439			2	0	0	1	2	2	2	9
289.inclade1.ortho1.tre	0.170731707			3	0	0	1	2	2	1	9
2911.inclade1.ortho1.tre	0.365853659			2	0	0	1	2	2	2	9
2919.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
303.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	1	10
336.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
345.inclade1.ortho1.tre	0.170731707			4	0	0	1	2	2	1	10
355.inclade1.ortho1.tre	0.146341463			3	0	0	1	2	2	2	10
357.inclade1.ortho1.tre	0.195121951			1	0	0	1	2	2	2	8
363.inclade1.ortho1.tre	0.219512195			3	0	0	1	2	2	2	10
378.inclade1.ortho1.tre	0.195121951			4	0	0	1	2	2	2	11
436.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
456.inclade1.ortho1.tre	0.170731707			4	0	0	1	2	2	2	11
54.inclade1.ortho1.tre	0.12195122			4	0	0	1	2	2	1	10
555.inclade1.ortho1.tre	0.243902439			3	0	0	1	2	2	2	10
609.inclade1.ortho1.tre	0.317073171			3	0	0	1	2	2	2	10
623.inclade1.ortho1.tre	0.292682927			3	0	0	1	2	2	1	9
645.inclade1.ortho1.tre	0.195121951			2	0	0	1	2	2	2	9
649.inclade1.ortho1.tre	0.195121951			3	0	0	1	2	2	2	10
662.inclade1.ortho1.tre	0.146341463			3	0	0	1	2	2	1	9
684.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
695.inclade1.ortho1.tre	0.170731707			4	0	0	1	2	2	1	10
696.inclade1.ortho1.tre	0.268292683			4	0	0	1	2	2	2	11
747.inclade1.ortho1.tre	0.12195122			3	0	0	1	2	2	1	9
781.inclade1.ortho1.tre	0.268292683			4	0	0	1	2	2	2	11
797.inclade1.ortho1.tre	0.195121951			4	0	0	1	2	2	2	11
808.inclade1.ortho1.tre	0.195121951			4	0	0	1	2	2	2	11
841.inclade1.ortho1.tre	0.243902439			4	0	0	1	2	2	1	10
844.inclade1.ortho1.tre	0.219512195			4	0	0	1	2	2	2	11
889.inclade1.ortho1.tre	0.12195122			3	0	0	1	2	2	2	10
912.inclade1.ortho1.tre	0.243902439			3	0	0	1	2	2	2	10
914.inclade1.ortho1.tre	0.292682927			2	0	0	1	2	2	2	9
916.inclade1.ortho1.tre	0.341463415			4	0	0	1	2	2	2	11
928.inclade1.ortho1.tre	0.243902439			2	0	0	1	2	2	2	9
931.inclade1.ortho1.tre	0.243902439			3	0	0	1	2	2	2	10
997.inclade1.ortho1.tre	0.195121951			2	0	0	1	2	2	2	9
1049.inclade1.ortho1.tre	0.0282171	5.68115	0.195121951	2	0	0	1	2	1	0	6
1112.inclade1.ortho1.tre	0.0161029	4.26499	0.243902439	4	0	0	1	2	1	0	8
1141.inclade1.ortho1.tre	0.0288782	7.56449	0.341463415	4	0	0	1	2	1	0	8
1274.inclade1.ortho1.tre	0.0110652	3.00491	0.170731707	1	0	0	1	2	1	0	5
1337.inclade1.ortho1.tre	0.0275218	4.24293	0.146341463	3	0	0	1	2	1	0	7
1539.inclade1.ortho1.tre	0.0231431	5.10122	0.219512195	4	0	0	1	2	1	0	8
18.inclade1.ortho1.tre	0.0111908	5.54129	0.170731707	1	0	0	1	2	1	0	5
210.inclade1.ortho1.tre	0.0218037	5.21277	0.243902439	3	0	0	1	2	1	0	7
2169.inclade1.ortho1.tre	0.00908224	4.02206	0.12195122	1	0	0	1	2	1	0	5
224.inclade1.ortho1.tre	0.0168045	4.15429	0.195121951	4	0	0	1	2	1	0	8
2512.inclade1.ortho1.tre	0.0213052	2.07752	0.146341463	4	0	0	1	2	1	0	8
2717.inclade1.ortho1.tre	0.0371795	3.14084	0.195121951	4	0	0	1	2	1	0	8
2915.inclade1.ortho1.tre	0.0098696	3.80044	0.12195122	3	0	0	1	2	1	0	7
2962.inclade1.ortho1.tre	0.0108792	3.93882	0.170731707	4	0	0	1	2	1	0	8
315.inclade1.ortho1.tre	0.0169666	5.76089	0.219512195	2	0	0	1	2	1	0	6
479.inclade1.ortho1.tre	0.0157362	5.03684	0.170731707	4	0	0	1	2	1	0	8
5.inclade1.ortho1.tre	0.0192481	5.51303	0.146341463	4	0	0	1	2	1	0	8
614.inclade1.ortho1.tre	0.0335674	6.0501	0.243902439	4	0	0	1	2	1	0	8
687.inclade1.ortho1.tre	0.0206231	5.07703	0.219512195	4	0	0	1	2	1	0	8
801.inclade1.ortho1.tre	0.0127217	3.61348	0.097560976	2	0	0	1	2	1	0	6
97.inclade1.ortho1.tre	0.0148341	4.21636	0.219512195	3	0	0	1	2	1	0	7
0.inclade1.ortho1.tre	0.0113103	3.90894	0.170731707	4	0	0	1	2	1	1	9
1098.inclade1.ortho1.tre	0.00876723	3.74132	0.170731707	3	0	0	1	2	1	1	8
1127.inclade1.ortho1.tre	0.00941198	3.8903	0.317073171	2	0	0	1	2	1	1	7
1132.inclade1.ortho1.tre	0.0289638	4.81079	0.292682927	2	0	0	1	2	1	1	7
1142.inclade1.ortho1.tre	0.00624728	3.8382	0.243902439	1	0	0	1	2	1	1	6
1147.inclade1.ortho1.tre	0.0246567	6.32374	0.146341463	2	0	0	1	2	1	1	7
115.inclade1.ortho1.tre	0.00562928	2.52799	0.146341463	3	0	0	1	2	1	1	8
1175.inclade1.ortho1.tre	0.00956008	4.56211	0.292682927	4	0	0	1	2	1	1	9
12.inclade1.ortho1.tre	0.0249743	5.69681	0.219512195	3	0	0	1	2	1	1	8
1202.inclade1.ortho1.tre	0.0126984	4.41818	0.219512195	3	0	0	1	2	1	1	8
1218.inclade1.ortho1.tre	0.0246328	4.33479	0.365853659	4	0	0	1	2	1	1	9
1221.inclade1.ortho1.tre	0.0291694	5.65874	0.243902439	2	0	0	1	2	1	1	7
1289.inclade1.ortho1.tre	0.0177419	4.41453	0.219512195	3	0	0	1	2	1	1	8
1314.inclade1.ortho1.tre	0.0112549	3.77317	0.12195122	1	0	0	1	2	1	1	6
1376.inclade1.ortho1.tre	0.00779889	4.04396	0.243902439	3	0	0	1	2	1	1	8
1487.inclade1.ortho1.tre	0.0199442	3.59463	0.219512195	4	0	0	1	2	1	1	9
153.inclade1.ortho1.tre	0.00600292	3.17816	0.195121951	3	0	0	1	2	1	1	8
1589.inclade1.ortho1.tre	0.0458605	3.52967	0.170731707	4	0	0	1	2	1	1	9
1668.inclade1.ortho1.tre	0.00307817	3.43367	0.414634146	4	0	0	1	2	1	1	9
1711.inclade1.ortho1.tre	0.0112808	3.72098	0.12195122	3	0	0	1	2	1	1	8
1734.inclade1.ortho1.tre	0.00855408	3.65645	0.170731707	4	0	0	1	2	1	1	9
1763.inclade1.ortho1.tre	0.043026	7.07871	0.292682927	4	0	0	1	2	1	1	9
1764.inclade1.ortho1.tre	0.0127694	3.3254	0.243902439	3	0	0	1	2	1	1	8
1830.inclade1.ortho1.tre	0.0482994	3.5227	0.12195122	2	0	0	1	2	1	1	7
184.inclade1.ortho1.tre	0.0095305	5.15405	0.292682927	4	0	0	1	2	1	1	9
1861.inclade1.ortho1.tre	0.0112119	2.98843	0.12195122	3	0	0	1	2	1	1	8
19.inclade1.ortho1.tre	0.0978196	4.26768	0.12195122	1	0	0	1	2	1	1	6
1959.inclade1.ortho1.tre	0.0207297	4.00049	0.292682927	3	0	0	1	2	1	1	8
2057.inclade1.ortho1.tre	0.00839242	3.08036	0.195121951	4	0	0	1	2	1	1	9
2077.inclade1.ortho1.tre	0.019923	8.67896	0.243902439	1	0	0	1	2	1	1	6
2078.inclade1.ortho1.tre	0.00724012	3.07777	0.195121951	4	0	0	1	2	1	1	9
209.inclade1.ortho1.tre	0.00787754	4.06554	0.219512195	3	0	0	1	2	1	1	8
211.inclade1.ortho1.tre	0.00868306	4.01434	0.195121951	4	0	0	1	2	1	1	9
2113.inclade1.ortho1.tre	0.0183585	4.38164	0.292682927	3	0	0	1	2	1	1	8
